"Entity","Month","Total_lockdown_length","Total_stay_at_home_requirements","Lockdown_severity","Monthly_death_rates_per_million_people","Monthly_income_support","Monthly_workplace_closures_severity","previous_month_connected_lockdown","long_lockdown","Region","Sub.region","Indicator","Violence_Value","Population","Violence_per_million_people","lockdown_intensity_per_day","dv_percent_change_prev","pre_march_avg_dv","dv_percent_change_baseline","lag_deaths_per_million","lag_violence"
"guyana","2020-07",29,31,60,9.7372408,31,62,0,29,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Male victims",NA,787215,NA,1.93548387096774,0,35.8224881385644,NA,9.7372408,0
"guyana","2020-07",29,31,60,9.7372408,31,62,0,29,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",NA,787215,NA,1.93548387096774,0,153.706420736394,NA,9.7372408,0
"guyana","2020-08",31,31,62,18.2573262,17,0,1,60,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",NA,787215,NA,2,0,189.528908874958,NA,9.7372408,0
"guyana","2020-08",31,31,62,18.2573262,17,0,1,60,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Male victims",NA,787215,NA,2,0,35.8224881385644,NA,18.2573262,0
"guyana","2020-08",31,31,62,18.2573262,17,0,1,60,"Americas","Latin America and the Caribbean","Physical asault by IPFM* (domestic violence): Female victims",NA,787215,NA,2,0,153.706420736394,NA,18.2573262,0
"iceland","2019-10",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",68,341628,199.04691652909,0,0,234.758275082839,-0.15211970074813,0,0
"iceland","2019-11",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",92,341628,269.29876942171,0,0.352941176470588,234.758275082839,0.147132169576059,0,199.04691652909
"iceland","2019-12",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",83,341628,242.954324586978,0,-0.0978260869565199,234.758275082839,0.0349127182044905,0,269.29876942171
"iceland","2020-01",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",82,341628,240.027164049785,0,-0.0120481927710864,234.758275082839,0.0224438902743138,0,242.954324586978
"iceland","2020-02",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",76,341628,222.46420082663,0,-0.0731707317073171,234.758275082839,-0.0523690773067336,0,240.027164049785
"iceland","2020-03",0,0,0,5.258702,22,32,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",77,341628,225.391361363823,0,0.0131578947368444,234.758275082839,-0.0399002493765569,0,222.46420082663
"iceland","2020-04",0,0,0,21.034808,60,60,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",102,341628,298.570374793635,0,0.324675324675322,234.758275082839,0.271820448877805,5.258702,225.391361363823
"iceland","2020-05",0,0,0,0,62,48,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",107,341628,313.206177479598,0,0.049019607843139,234.758275082839,0.33416458852868,21.034808,298.570374793635
"iceland","2020-06",0,0,0,0,60,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",91,341628,266.371608884518,0,-0.149532710280374,234.758275082839,0.134663341645887,0,313.206177479598
"iceland","2020-07",0,0,0,0,62,1,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",77,341628,225.391361363823,0,-0.153846153846154,234.758275082839,-0.0399002493765569,0,266.371608884518
"iceland","2020-08",0,0,0,0,62,31,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",79,341628,231.245682438208,0,0.025974025974026,234.758275082839,-0.0149625935162077,0,225.391361363823
"latvia","2019-10",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",14,1882408,7.43728245948806,0,0,6.79980110581766,0.0937499999999999,0,0
"latvia","2019-10",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,1882408,0,0,0,2.23118473784642,-1,0,7.43728245948806
"latvia","2019-10",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",13,1882408,6.90604799809606,0,0,5.41859150619844,0.274509803921569,0,0
"latvia","2019-10",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",14,1882408,7.43728245948806,0,0,5.84357907531205,0.272727272727272,0,6.90604799809606
"latvia","2019-11",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",14,1882408,7.43728245948806,0,0,6.79980110581766,0.0937499999999999,0,7.43728245948806
"latvia","2019-11",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",7,1882408,3.71864122974403,0,Inf,2.23118473784642,0.666666666666667,0,7.43728245948806
"latvia","2019-11",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",13,1882408,6.90604799809606,0,0,5.41859150619844,0.274509803921569,0,3.71864122974403
"latvia","2019-11",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",10,1882408,5.31234461392004,0,-0.285714285714286,5.84357907531205,-0.0909090909090916,0,6.90604799809606
"latvia","2019-12",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",11,1882408,5.84357907531205,0,-0.214285714285714,6.79980110581766,-0.140625,0,5.31234461392004
"latvia","2019-12",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",4,1882408,2.12493784556802,0,-0.428571428571428,2.23118473784642,-0.0476190476190463,0,5.84357907531205
"latvia","2019-12",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",5,1882408,2.65617230696002,0,-0.615384615384616,5.41859150619844,-0.509803921568628,0,2.12493784556802
"latvia","2019-12",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",6,1882408,3.18740676835203,0,-0.399999999999999,5.84357907531205,-0.454545454545454,0,2.65617230696002
"latvia","2020-01",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",12,1882408,6.37481353670405,0,0.0909090909090901,6.79980110581766,-0.0625000000000003,0,3.18740676835203
"latvia","2020-01",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",3,1882408,1.59370338417601,0,-0.250000000000002,2.23118473784642,-0.285714285714287,0,6.37481353670405
"latvia","2020-01",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",10,1882408,5.31234461392004,0,1,5.41859150619844,-0.0196078431372556,0,1.59370338417601
"latvia","2020-01",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",14,1882408,7.43728245948806,0,1.33333333333333,5.84357907531205,0.272727272727272,0,5.31234461392004
"latvia","2020-02",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",13,1882408,6.90604799809606,0,0.0833333333333343,6.79980110581766,0.0156250000000005,0,7.43728245948806
"latvia","2020-02",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",7,1882408,3.71864122974403,0,1.33333333333334,2.23118473784642,0.666666666666667,0,6.90604799809606
"latvia","2020-02",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",10,1882408,5.31234461392004,0,0,5.41859150619844,-0.0196078431372556,0,3.71864122974403
"latvia","2020-02",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",11,1882408,5.84357907531205,0,-0.214285714285714,5.84357907531205,3.03984393212886e-16,0,5.31234461392004
"latvia","2020-03",0,19,19,0,36,27,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",10,1882408,5.31234461392004,1,-0.230769230769232,6.79980110581766,-0.218750000000001,0,5.84357907531205
"latvia","2020-03",0,19,19,0,36,27,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",7,1882408,3.71864122974403,1,0,2.23118473784642,0.666666666666667,0,5.31234461392004
"latvia","2020-03",0,19,19,0,36,27,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",6,1882408,3.18740676835203,1,-0.399999999999999,5.41859150619844,-0.411764705882352,0,3.71864122974403
"latvia","2020-03",0,19,19,0,36,27,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",9,1882408,4.78111015252804,1,-0.181818181818182,5.84357907531205,-0.181818181818182,0,3.18740676835203
"latvia","2020-04",0,30,30,6.9111588,60,60,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",11,1882408,5.84357907531205,1,0.100000000000001,6.79980110581766,-0.140625,0,4.78111015252804
"latvia","2020-04",0,30,30,6.9111588,60,60,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",3,1882408,1.59370338417601,1,-0.571428571428572,2.23118473784642,-0.285714285714287,6.9111588,5.84357907531205
"latvia","2020-04",0,30,30,6.9111588,60,60,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",6,1882408,3.18740676835203,1,0,5.41859150619844,-0.411764705882352,6.9111588,1.59370338417601
"latvia","2020-04",0,30,30,6.9111588,60,60,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",7,1882408,3.71864122974403,1,-0.222222222222222,5.84357907531205,-0.363636363636364,6.9111588,3.18740676835203
"latvia","2020-05",0,31,31,6.379531,28,62,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",14,1882408,7.43728245948806,1,0.272727272727272,6.79980110581766,0.0937499999999999,6.9111588,3.71864122974403
"latvia","2020-05",0,31,31,6.379531,28,62,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",2,1882408,1.06246892278401,1,-0.333333333333331,2.23118473784642,-0.523809523809523,6.379531,7.43728245948806
"latvia","2020-05",0,31,31,6.379531,28,62,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",8,1882408,4.24987569113603,1,0.33333333333333,5.41859150619844,-0.215686274509805,6.379531,1.06246892278401
"latvia","2020-05",0,31,31,6.379531,28,62,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",10,1882408,5.31234461392004,1,0.428571428571428,5.84357907531205,-0.0909090909090916,6.379531,4.24987569113603
"latvia","2020-06",0,30,30,2.6581379,0,60,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",14,1882408,7.43728245948806,1,0,6.79980110581766,0.0937499999999999,6.379531,5.31234461392004
"latvia","2020-06",0,30,30,2.6581379,0,60,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",5,1882408,2.65617230696002,1,1.49999999999999,2.23118473784642,0.19047619047619,2.6581379,7.43728245948806
"latvia","2020-06",0,30,30,2.6581379,0,60,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",9,1882408,4.78111015252804,1,0.125000000000002,5.41859150619844,-0.117647058823529,2.6581379,2.65617230696002
"latvia","2020-06",0,30,30,2.6581379,0,60,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",8,1882408,4.24987569113603,1,-0.2,5.84357907531205,-0.272727272727274,2.6581379,4.78111015252804
"latvia","2020-07",0,31,31,0.5316276,0,62,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",10,1882408,5.31234461392004,1,-0.285714285714286,6.79980110581766,-0.218750000000001,2.6581379,4.24987569113603
"latvia","2020-07",0,31,31,0.5316276,0,62,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,1882408,0,1,-1,2.23118473784642,-1,0.5316276,5.31234461392004
"latvia","2020-07",0,31,31,0.5316276,0,62,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",7,1882408,3.71864122974403,1,-0.222222222222222,5.41859150619844,-0.313725490196079,0.5316276,0
"latvia","2020-07",0,31,31,0.5316276,0,62,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",13,1882408,6.90604799809606,1,0.625000000000003,5.84357907531205,0.181818181818182,0.5316276,3.71864122974403
"latvia","2020-08",0,31,31,1.5948828,0,62,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",12,1882408,6.37481353670405,1,0.2,6.79980110581766,-0.0625000000000003,0.5316276,6.90604799809606
"latvia","2020-08",0,31,31,1.5948828,0,62,0,0,"Europe","Northern Europe","Sexual violence by IPFM* (domestic violence): Female victims",1,1882408,0.531234461392004,1,Inf,2.23118473784642,-0.761904761904762,1.5948828,6.37481353670405
"latvia","2020-08",0,31,31,1.5948828,0,62,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",12,1882408,6.37481353670405,1,0.714285714285714,5.41859150619844,0.176470588235294,1.5948828,0.531234461392004
"latvia","2020-08",0,31,31,1.5948828,0,62,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",10,1882408,5.31234461392004,1,-0.230769230769232,5.84357907531205,-0.0909090909090916,1.5948828,6.37481353670405
"lithuania","2019-10",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",636,2715340,234.2248116258,0,0,251.165599888043,-0.0674486803519062,0,0
"lithuania","2019-10",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",597,2715340,219.861969403463,0,0,235.918890452024,-0.0680611926319086,0,234.2248116258
"lithuania","2019-10",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Male victims",114,2715340,41.9836926499076,0,0,51.4116095958517,-0.183381088825214,0,219.861969403463
"lithuania","2019-10",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Physical asault by IPFM* (domestic violence): Female victims",473,2715340,174.195496696546,0,0,170.218094234976,0.0233665080051914,0,41.9836926499076
"lithuania","2019-11",0,0,0,0,0,0,0,0,"Europe","Northern Europe","Sexual violence or physical assault by IPFM* (domestic violence): Total number of victims",636,2715340,234.2248116258,0,0,251.165599888043,-0.0674486803519062,0,174.195496696546
