"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2020M05",450.322,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2020M05",356.367,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2020M05",362.716,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2020M05",82.843,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M04",2596.185,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2020M04",2512.39,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M04",620.537,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M04",1975.648,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2020M04",2596.185,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2020M04",620.537,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2020M04",1449.171,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2020M04",442.682,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2020M04",83.795,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2020M04",2596.185,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2020M04",620.537,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2020M04",607.918,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2020M04",456.148,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2020M04",385.105,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2020M04",442.682,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2020M04",83.795,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M03",1743.317,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2020M03",1673.757,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M03",473.563,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M03",1269.754,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2020M03",1743.317,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2020M03",473.563,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2020M03",931.01,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2020M03",269.184,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2020M03",69.56,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2020M03",1743.317,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2020M03",473.563,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2020M03",408.997,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2020M03",274.944,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2020M03",247.069,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2020M03",269.184,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2020M03",69.56,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M02",1214.507,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2020M02",1165.771,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M02",293.915,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M02",920.592,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2020M02",1214.507,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2020M02",293.915,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2020M02",658.194,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2020M02",213.662,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2020M02",48.736,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2020M02",1214.507,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2020M02",293.915,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2020M02",270.532,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2020M02",210.199,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2020M02",177.463,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2020M02",213.662,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2020M02",48.736,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M01",1190.226,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2020M01",1143.77,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M01",281.808,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M01",908.418,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2020M01",1190.226,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2020M01",281.808,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2020M01",677.245,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2020M01",184.717,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2020M01",46.456,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2020M01",1190.226,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2020M01",281.808,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2020M01",279.071,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2020M01",210.201,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2020M01",187.973,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2020M01",184.717,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2020M01",46.456,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M12",1038.318,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M12",999.481,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M12",255.518,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
